Brand,Mobile Name,Front Camera (in MP),Primary Camera (in MP),Memory,RAM,Processor Performance,Battery Power(in mAh),Screen Height,Screen Width,Ratings,Price,Mobile Category,Price Range
Samsung,Galaxy F12,13,48,64,3,3.0,550,1520,720,4.4,11329.61,Budget,10000-20000
Realme,Realme 9 Pro,12,13,64,6,3.0,1507,1560,720,4.3,11325.0,Budget,10000-20000
Apple,iPhone 11,8,12,64,3,2.144531126126355,666,1520,720,4.9,11318.92,Budget,10000-20000
Oppo,Oppo A12,13,8,64,3,3.0,989,1520,720,4.0,11313.38,Budget,10000-20000
Samsung,Galaxy M32,12,12,32,6,3.0,758,1520,720,3.34,11295.11,Budget,10000-20000
RedMi,Redmi 10 Prime,12,13,64,3,2.8484059259270196,1310,1600,720,2.4,11284.71,Budget,10000-20000
Pixel,Pixel 2,8,12,32,3,3.0,592,1520,720,4.0,11277.58,Budget,10000-20000
Samsung,Galaxy M52,8,12,64,6,2.09341805247743,999,1600,720,3.4,11249.87,Budget,10000-20000
Samsung,Galaxy M32,13,12,32,4,3.0,1807,1600,720,3.7,11245.92,Budget,10000-20000
Samsung,Galaxy M52,12,12,32,3,1.386449013564516,1185,1560,720,4.0,11230.7,Budget,10000-20000
Pixel,Pixel Fold,8,12,64,6,2.0816694780639082,986,1600,720,4.4,11230.33,Budget,10000-20000
Samsung,Galaxy M32,12,12,64,4,3.0,1974,1600,720,4.4,11227.62,Budget,10000-20000
Oppo,Oppo K9,13,12,64,3,3.0,703,1440,720,3.7,11219.76,Budget,10000-20000
Motorola,Moto G42,8,12,32,3,3.0,1180,1560,720,4.1,11214.14,Budget,10000-20000
Samsung,Galaxy M52,12,48,64,6,3.0,1659,1440,720,4.3,11212.09,Budget,10000-20000
Oppo,Oppo A55,8,48,64,4,3.0,900,1520,720,3.4,11187.26,Budget,10000-20000
Samsung,Galaxy M52,8,12,64,3,2.747325496013849,1170,1560,720,3.9,11175.22,Budget,10000-20000
Huawei,Huawei Y7p,12,12,32,4,3.0,867,1600,720,4.8,11170.71,Budget,10000-20000
RedMi,Redmi 12C,8,12,32,3,3.0,1371,1520,720,3.9,11126.42,Budget,10000-20000
Oppo,Oppo A73,12,12,64,3,1.7782133435331917,1438,1600,720,4.1,11083.81,Budget,10000-20000
Samsung,Galaxy M32,8,13,64,3,3.0,1803,1600,720,4.0,11079.94,Budget,10000-20000
Samsung,Galaxy A22,12,48,64,3,3.0,862,1520,720,3.6,11073.38,Budget,10000-20000
Samsung,Galaxy M32,8,48,32,6,3.0,926,1600,720,2.7,11053.3,Budget,10000-20000
Samsung,Galaxy A12,12,12,64,3,2.8201163939800833,1278,1600,720,4.5,11048.14,Budget,10000-20000
RedMi,Redmi 12C,12,8,64,3,3.0,1179,1600,720,4.5,11031.76,Budget,10000-20000
Huawei,Huawei MatePad 11,13,12,64,4,3.0,645,1520,720,4.2,11002.24,Budget,10000-20000
Oppo,Oppo A73,12,48,64,3,3.0,514,1440,720,2.0,11001.77,Budget,10000-20000
Motorola,Moto G71,13,12,64,6,3.0,1558,1520,720,3.9,10975.34,Budget,10000-20000
Samsung,Galaxy A32,12,13,64,3,2.852765222528069,900,1440,720,4.2,10973.53,Budget,10000-20000
Realme,Realme C35,12,8,32,3,3.0,1008,1440,720,4.5,10960.65,Budget,10000-20000
Samsung,Galaxy F23,12,8,32,3,3.0,919,1520,720,4.6,10941.28,Budget,10000-20000
Motorola,Moto G32,12,13,32,6,3.0,1169,1440,720,3.8,10939.43,Budget,10000-20000
Huawei,Huawei Honor 9,12,48,64,3,3.0,645,1440,720,4.0,10931.79,Budget,10000-20000
Samsung,Galaxy F23,8,12,64,3,3.0,546,1440,720,4.5,10909.62,Budget,10000-20000
Huawei,Huawei Y7p,12,12,64,6,2.024012525588991,837,1600,720,3.6,10885.41,Budget,10000-20000
Realme,Realme C11,12,12,32,6,3.0,518,1440,720,4.0,10883.14,Budget,10000-20000
RedMi,Redmi 6A,12,12,64,3,3.0,1210,1440,720,3.9,10876.32,Budget,10000-20000
Vivo,Vivo T1,8,12,64,4,3.0,1066,1560,720,4.0,10874.07,Budget,10000-20000
Oppo,Oppo A73,12,12,32,4,3.0,1234,1520,720,3.8,10865.88,Budget,10000-20000
Motorola,Moto E7 Power,12,13,64,3,1.7594175387593949,1373,1520,720,3.6,10850.59,Budget,10000-20000
RedMi,Redmi 12C,12,13,64,6,3.0,726,1600,720,3.8,10849.7,Budget,10000-20000
Samsung,Galaxy A32,12,13,64,3,3.0,1034,1600,720,4.1,10806.59,Budget,10000-20000
RedMi,Redmi 10 Prime,8,12,32,6,3.0,1670,1440,720,4.3,10796.54,Budget,10000-20000
Samsung,Galaxy M32,8,12,32,3,3.0,852,1520,720,3.95,10775.29,Budget,10000-20000
RedMi,Redmi 12C,8,12,64,4,3.0,1949,1600,720,4.0,10764.48,Budget,10000-20000
RedMi,Redmi 12C,12,12,64,4,3.0,815,1440,720,4.1,10723.21,Budget,10000-20000
Oneplus,OnePlus Nord CE 3,12,48,32,4,3.0,732,1440,720,4.0,10721.52,Budget,10000-20000
Samsung,Galaxy F23,12,13,64,4,3.0,1439,1560,720,2.4,10721.38,Budget,10000-20000
RedMi,Redmi 8,12,8,32,3,2.8256637426122664,1204,1600,720,4.0,10702.1,Budget,10000-20000
Oneplus,OnePlus Nord CE 3,13,12,64,3,3.0,1744,1440,720,4.8,10667.25,Budget,10000-20000
Samsung,Galaxy M52,12,8,64,3,2.5968819623740775,1165,1440,720,4.3,10615.42,Budget,10000-20000
Oppo,Oppo A12,12,13,32,3,3.0,1685,1600,720,4.2,10578.6,Budget,10000-20000
Samsung,Galaxy M32,12,12,64,3,3.0,1142,1600,720,4.5,10576.0,Budget,10000-20000
Motorola,Moto G Stylus 2022,12,12,32,4,3.0,1678,1520,720,4.2,10563.1,Budget,10000-20000
Samsung,Galaxy M52,12,12,64,6,2.3544072275813197,1567,1560,720,4.4,10561.63,Budget,10000-20000
Realme,Realme C35,12,48,64,3,3.0,1067,1440,720,4.2,10560.77,Budget,10000-20000
Samsung,Galaxy M52,12,12,32,4,2.0890688636791905,1100,1560,720,4.2,10554.67,Budget,10000-20000
RedMi,Redmi 9 Prime,12,13,64,4,3.0,1092,1600,720,3.1,10517.33,Budget,10000-20000
Apple,iPhone 11,12,13,64,3,3.0,713,1600,720,4.8,10490.42,Budget,10000-20000
Apple,iPhone 11,12,12,64,6,3.0,1065,1600,720,4.9,10486.13,Budget,10000-20000
Samsung,Galaxy M32,12,12,64,4,2.8834855915502224,1959,1440,720,3.7,10474.45,Budget,10000-20000
RedMi,Redmi 9 Prime,12,13,64,3,3.0,1744,1440,720,4.1,10471.34,Budget,10000-20000
Realme,Realme C35,12,8,64,3,3.0,556,1440,720,4.1,10463.06,Budget,10000-20000
RedMi,Redmi 12C,12,12,64,6,3.0,672,1440,720,4.1,10451.87,Budget,10000-20000
RedMi,Redmi 12C,12,13,32,4,3.0,768,1520,720,4.4,10444.61,Budget,10000-20000
Samsung,Galaxy F23,12,12,32,6,3.0,1724,1520,720,4.1,10421.25,Budget,10000-20000
Oppo,Oppo A15,12,12,64,3,2.4520251056606304,874,1560,720,3.1,10386.02,Budget,10000-20000
Samsung,Galaxy A32,12,12,64,3,1.0886928347378124,720,1520,720,4.3,10354.04,Budget,10000-20000
Samsung,Galaxy M32,13,13,64,3,3.0,536,1600,720,4.6,10351.11,Budget,10000-20000
RedMi,Redmi Y3,12,12,64,4,3.0,1172,1520,720,4.5,10346.78,Budget,10000-20000
Realme,Realme 9i,12,12,64,4,3.0,1375,1560,720,3.5,10330.4,Budget,10000-20000
Samsung,Galaxy F23,12,12,32,3,3.0,1842,1560,720,3.7,10320.09,Budget,10000-20000
RedMi,Redmi 9 Prime,8,48,32,3,3.0,987,1600,720,3.7,10316.14,Budget,10000-20000
Samsung,Galaxy A22,12,13,32,4,3.0,1969,1440,720,4.4,10314.03,Budget,10000-20000
Samsung,Galaxy M52,8,12,64,3,3.0,1547,1440,720,4.2,10311.75,Budget,10000-20000
Apple,iPhone SE 2022,12,12,64,3,3.0,1763,1440,720,4.7,10304.57,Budget,10000-20000
Motorola,Moto G42,8,12,32,6,3.0,532,1600,720,3.3,10270.71,Budget,10000-20000
Oppo,Oppo A73,13,12,32,4,2.541942106909429,880,1440,720,3.6,10261.83,Budget,10000-20000
Realme,Realme 9 Pro+,8,12,64,4,3.0,1690,1600,720,3.67,10201.12,Budget,10000-20000
Motorola,Moto G71,12,12,64,3,3.0,1195,1440,720,4.4,10155.02,Budget,10000-20000
Motorola,Moto E7 Power,12,12,64,3,3.0,1006,1600,720,3.3,10142.52,Budget,10000-20000
Pixel,Pixel XL,12,12,64,4,3.0,578,1440,720,3.94,10133.9,Budget,10000-20000
Oneplus,OnePlus Nord CE 2,12,12,32,3,3.0,950,1520,720,4.3,10132.71,Budget,10000-20000
Samsung,Galaxy F12,12,13,64,4,3.0,1007,1560,720,4.0,10130.91,Budget,10000-20000
Samsung,Galaxy A22,8,12,64,3,1.1749551628109631,920,1440,720,4.0,10116.07,Budget,10000-20000
RedMi,Redmi Y3,8,13,64,3,3.0,1524,1600,720,4.8,10098.41,Budget,10000-20000
Motorola,Moto G52,8,48,32,3,3.0,983,1440,720,4.6,10079.39,Budget,10000-20000
Realme,Realme 6 Pro,12,13,32,3,2.7882572342914553,567,1560,720,2.0,10063.92,Budget,10000-20000
Oppo,Oppo A73,12,12,32,4,3.0,524,1560,720,4.4,10063.54,Budget,10000-20000
RedMi,Redmi 11 Prime,8,13,32,4,3.0,1090,1520,720,3.8,10051.43,Budget,10000-20000
Realme,Realme 9 Pro,13,12,32,3,3.0,1946,1440,720,4.3,10045.77,Budget,10000-20000
Realme,Realme C25,12,8,32,4,2.9694158887791535,1130,1440,720,4.9,10022.9,Budget,10000-20000
Oppo,Oppo K10,12,13,64,3,3.0,1004,1560,720,3.9,10011.45,Budget,10000-20000
Motorola,Moto G71,12,12,64,3,2.0,1631,1600,720,3.6,9968.93,Budget,0-10000
Samsung,Galaxy M52,12,8,32,4,2.0,719,1600,720,4.0,9949.14,Budget,0-10000
Realme,Realme C35,8,12,64,6,2.0,765,1560,720,3.8,9944.46,Budget,0-10000
Samsung,Galaxy F23,12,12,64,4,2.0,1972,1440,720,4.1,9936.51,Budget,0-10000
Samsung,Galaxy M52,13,13,32,3,2.0,1024,1600,720,2.7,9926.09,Budget,0-10000
Pixel,Pixel 3,13,8,32,6,2.0,1655,1440,720,3.93,9924.68,Budget,0-10000
Motorola,Moto E7 Power,12,8,64,6,2.0,899,1520,720,3.5,9921.54,Budget,0-10000
Oneplus,OnePlus Nord 3,12,13,64,6,2.0,589,1440,720,4.4,9911.58,Budget,0-10000
Apple,iPhone 11,8,12,64,6,2.0,1835,1600,720,4.8,9887.99,Budget,0-10000
Samsung,Galaxy F12,12,13,32,3,2.0,1901,1560,720,4.6,9878.29,Budget,0-10000
Realme,Realme C35,12,8,64,6,1.144760737088624,672,1520,720,3.5,9875.88,Budget,0-10000
Samsung,Galaxy J7 Prime,13,12,64,3,2.0,649,1520,720,3.7,9874.88,Budget,0-10000
Oneplus,OnePlus Nord 3,13,12,32,3,2.0,1510,1440,720,4.5,9859.33,Budget,0-10000
Samsung,Galaxy F23,12,12,32,4,2.0,1512,1600,720,4.0,9835.75,Budget,0-10000
Samsung,Galaxy M32,12,12,32,4,2.0,1899,1600,720,4.1,9835.47,Budget,0-10000
RedMi,Redmi 9 Prime,12,12,64,3,2.0,991,1440,720,4.5,9832.37,Budget,0-10000
Motorola,Moto G71,12,48,32,6,1.1482599192525502,688,1520,720,3.5,9801.41,Budget,0-10000
Samsung,Galaxy M52,12,12,32,4,2.0,1153,1600,720,3.2,9791.49,Budget,0-10000
Oppo,Oppo K9,12,8,32,3,1.4631642965335658,1049,1520,720,3.9,9779.13,Budget,0-10000
Realme,Realme C35,13,12,64,4,2.0,1081,1560,720,4.3,9773.6,Budget,0-10000
RedMi,Redmi Go,13,12,64,6,2.0,1496,1520,720,4.4,9764.29,Budget,0-10000
Apple,iPhone 7,13,12,64,4,2.0,1268,1560,720,4.5,9741.88,Budget,0-10000
Samsung,Galaxy M52,12,13,32,3,1.986076550992775,1969,1520,720,3.9,9731.5,Budget,0-10000
RedMi,Redmi 6A,12,12,64,6,2.0,523,1600,720,3.5,9712.89,Budget,0-10000
Oppo,Oppo A93,8,12,64,3,2.0,805,1520,720,4.1,9704.55,Budget,0-10000
Samsung,Galaxy M32,8,12,32,3,2.0,1008,1560,720,4.2,9698.79,Budget,0-10000
Samsung,Galaxy M52,12,12,32,4,2.0,652,1520,720,4.0,9685.18,Budget,0-10000
Samsung,Galaxy M11,12,12,64,3,2.0,797,1600,720,3.9,9667.04,Budget,0-10000
Oppo,Oppo A73,12,12,64,4,1.913263023426914,668,1600,720,4.3,9659.88,Budget,0-10000
Pixel,Pixel 3,8,12,64,4,1.2422635035178777,1433,1440,720,3.3,9611.94,Budget,0-10000
Realme,Realme 9 Pro+,12,12,64,3,2.0,710,1560,720,3.9,9605.08,Budget,0-10000
Realme,Realme C35,12,8,64,4,2.0,1799,1560,720,3.9,9602.65,Budget,0-10000
Samsung,Galaxy F23,12,48,32,3,2.0,553,1440,720,4.3,9576.37,Budget,0-10000
Samsung,Galaxy F23,12,13,64,3,2.0,1591,1600,720,4.4,9541.65,Budget,0-10000
Realme,Realme C35,13,12,64,3,2.0,868,1520,720,4.3,9532.85,Budget,0-10000
Samsung,Galaxy M52,13,8,64,3,2.0,1544,1600,720,4.0,9521.16,Budget,0-10000
Pixel,Pixel 2 XL,12,8,64,3,1.297063486785606,1802,1520,720,4.9,9508.91,Budget,0-10000
Samsung,Galaxy M32,12,12,64,3,1.332689229567168,914,1560,720,3.5,9493.47,Budget,0-10000
Realme,Realme C35,12,12,64,3,2.0,1715,1560,720,4.6,9484.72,Budget,0-10000
Realme,Realme C35,13,12,64,3,2.0,728,1560,720,3.9,9471.05,Budget,0-10000
Huawei,Huawei Y7p,13,13,32,6,1.1356372653097093,1970,1440,720,3.6,9464.1,Budget,0-10000
Motorola,Moto G Power 2022,12,8,32,4,2.0,601,1560,720,4.1,9451.51,Budget,0-10000
Motorola,Moto G22,8,13,32,3,2.0,691,1600,720,4.2,9439.53,Budget,0-10000
Samsung,Galaxy M52,12,8,64,3,2.0,782,1560,720,4.3,9424.18,Budget,0-10000
Samsung,Galaxy F12,12,13,64,3,2.0,539,1600,720,4.2,9405.25,Budget,0-10000
Samsung,Galaxy M52,13,12,64,4,1.0711269261544,1469,1440,720,3.4,9369.1,Budget,0-10000
Oppo,Oppo A55,12,12,64,3,2.0,535,1440,720,4.2,9350.27,Budget,0-10000
Pixel,Pixel 2,8,12,64,3,2.0,879,1440,720,4.1,9345.75,Budget,0-10000
Vivo,Vivo T1,12,12,64,4,2.0,875,1520,720,4.1,9345.48,Budget,0-10000
Oneplus,OnePlus Nord 3,12,13,32,4,1.634255139931591,1646,1600,720,4.7,9326.25,Budget,0-10000
Vivo,Vivo Y72,12,12,64,4,2.0,1370,1520,720,3.9,9316.67,Budget,0-10000
Realme,Realme 8 Pro,12,12,64,3,2.0,769,1440,720,4.8,9307.54,Budget,0-10000
RedMi,Redmi 12C,12,12,32,3,1.4856099828917249,1430,1520,720,3.8,9307.33,Budget,0-10000
Samsung,Galaxy J7 Prime,12,12,64,4,1.6172982081048835,992,1520,720,3.0,9297.4,Budget,0-10000
Samsung,Galaxy J7 Prime,12,12,64,4,2.0,1062,1560,720,3.6,9291.78,Budget,0-10000
RedMi,Redmi 11 Prime,12,12,32,6,1.2140531626031432,969,1440,720,4.2,9284.5,Budget,0-10000
Motorola,Moto G32,12,12,64,3,2.0,1403,1600,720,3.4,9280.29,Budget,0-10000
RedMi,Redmi 11 Prime,13,12,64,4,2.0,1179,1560,720,3.2,9276.26,Budget,0-10000
Oneplus,OnePlus Nord CE 3,12,12,32,6,2.0,1334,1560,720,4.6,9252.47,Budget,0-10000
RedMi,Redmi 11 Prime,13,13,64,4,2.0,683,1600,720,4.5,9219.34,Budget,0-10000
RedMi,Redmi 12C,13,12,32,3,1.7330564839711102,1336,1440,720,4.2,9202.7,Budget,0-10000
Oneplus,OnePlus Nord CE 2,12,12,32,6,2.0,571,1560,720,4.1,9198.36,Budget,0-10000
Oneplus,OnePlus 7 Pro,12,48,64,4,2.0,1617,1600,720,4.4,9196.55,Budget,0-10000
Realme,Realme 9 Pro,12,12,32,3,2.0,1715,1560,720,3.4,9155.77,Budget,0-10000
Motorola,Moto G71,13,12,64,3,2.0,516,1560,720,3.6,9136.82,Budget,0-10000
Samsung,Galaxy F23,12,48,64,3,2.0,1246,1600,720,4.0,9116.9,Budget,0-10000
Oneplus,OnePlus 7T,12,12,64,4,2.0,1036,1440,720,4.5,9108.32,Budget,0-10000
Samsung,Galaxy A12,12,13,64,3,2.0,1693,1560,720,3.7,9105.67,Budget,0-10000
Apple,iPhone 11,12,12,64,3,2.0,1791,1600,720,4.2,9078.89,Budget,0-10000
Realme,Realme C35,12,12,32,4,2.0,1278,1520,720,3.4,9071.5,Budget,0-10000
Vivo,Vivo Y35,8,48,64,3,2.0,1414,1560,720,3.8,9070.51,Budget,0-10000
RedMi,Redmi 11 Prime,8,13,64,3,2.0,1454,1440,720,4.7,9067.97,Budget,0-10000
Samsung,Galaxy F23,12,8,64,3,2.0,1160,1520,720,4.0,9060.41,Budget,0-10000
Oppo,Oppo A31,12,12,64,4,2.0,923,1600,720,4.8,9044.29,Budget,0-10000
RedMi,Redmi 8,12,12,64,3,2.0,1910,1440,720,4.8,9009.31,Budget,0-10000
RedMi,Redmi 12C,12,13,64,6,2.0,1183,1440,720,3.4,8998.49,Budget,0-10000
Samsung,Galaxy A32,12,13,64,3,1.499302980528079,1076,1560,720,4.2,8980.03,Budget,0-10000
Samsung,Galaxy M52,13,13,64,3,2.0,657,1600,720,3.4,8979.33,Budget,0-10000
Oppo,Oppo A73,8,12,32,4,2.0,713,1440,720,4.1,8978.56,Budget,0-10000
RedMi,Redmi 9 Prime,13,8,64,3,1.0707317348585945,1314,1560,720,4.3,8974.02,Budget,0-10000
Samsung,Galaxy M52,12,48,32,4,2.0,681,1520,720,3.9,8970.82,Budget,0-10000
RedMi,Redmi 12C,12,12,32,3,2.0,1719,1600,720,4.2,8951.03,Budget,0-10000
Realme,Realme 9 Pro,12,48,32,3,2.0,1616,1520,720,4.5,8939.84,Budget,0-10000
Samsung,Galaxy M52,12,12,64,6,2.0,1702,1440,720,2.7,8915.21,Budget,0-10000
RedMi,Redmi 9 Prime,13,12,64,3,2.0,1251,1440,720,4.1,8904.77,Budget,0-10000
Vivo,Vivo Y75,12,12,32,3,2.0,1269,1560,720,3.9,8893.54,Budget,0-10000
Motorola,Moto G71,8,48,64,6,2.0,1979,1440,720,3.7,8889.86,Budget,0-10000
Pixel,Pixel 3,8,8,64,4,2.0,1749,1440,720,3.93,8882.88,Budget,0-10000
Samsung,Galaxy M32,13,13,64,6,2.0,1526,1520,720,3.8,8881.46,Budget,0-10000
Apple,iPhone SE 2022,12,12,64,4,2.0,1915,1520,720,4.5,8870.15,Budget,0-10000
Samsung,Galaxy A22,13,12,32,3,1.3369801357984832,1425,1520,720,4.2,8864.01,Budget,0-10000
RedMi,Redmi 8A,13,12,64,3,2.0,665,1560,720,4.5,8852.19,Budget,0-10000
RedMi,Redmi 11 Prime,12,13,64,6,2.0,1681,1560,720,3.9,8846.52,Budget,0-10000
Oppo,Oppo A93,12,13,64,3,2.0,1928,1600,720,3.9,8839.32,Budget,0-10000
Oppo,Oppo A55,13,12,64,4,2.0,831,1600,720,4.2,8826.51,Budget,0-10000
Samsung,Galaxy M32,12,12,64,6,2.0,1394,1520,720,3.8,8809.76,Budget,0-10000
Apple,iPhone X,13,12,64,6,2.0,511,1560,720,4.6,8808.97,Budget,0-10000
Samsung,Galaxy M52,12,12,32,6,2.0,1203,1600,720,4.3,8798.41,Budget,0-10000
Samsung,Galaxy M32,8,12,64,6,1.6543187444871723,1087,1560,720,3.4,8796.12,Budget,0-10000
Samsung,Galaxy M52,12,48,32,3,2.0,969,1520,720,4.0,8777.36,Budget,0-10000
Samsung,Galaxy M32,12,12,64,3,2.0,1002,1440,720,4.0,8770.54,Budget,0-10000
Samsung,Galaxy A12,13,12,32,4,2.0,1248,1560,720,4.0,8764.32,Budget,0-10000
RedMi,Redmi 12C,8,12,32,4,2.0,1455,1440,720,3.9,8701.1,Budget,0-10000
RedMi,Redmi Go,12,13,64,4,1.183189589411713,742,1440,720,4.2,8691.72,Budget,0-10000
Realme,Realme C35,12,12,32,3,1.3888771038411605,775,1520,720,4.5,8683.27,Budget,0-10000
RedMi,Redmi 9 Prime,12,12,32,6,2.0,863,1560,720,4.2,8683.11,Budget,0-10000
Pixel,Pixel C,12,13,32,3,2.0,1263,1520,720,4.0,8678.52,Budget,0-10000
Samsung,Galaxy J7 Prime,12,13,64,3,2.0,1146,1560,720,4.7,8667.26,Budget,0-10000
Samsung,Galaxy M52,12,12,64,6,2.0,1933,1600,720,4.0,8659.68,Budget,0-10000
Oneplus,OnePlus Nord CE,12,13,32,6,2.0,595,1600,720,4.2,8633.43,Budget,0-10000
Samsung,Galaxy M52,12,12,32,4,1.723438890831426,529,1440,720,3.5,8618.75,Budget,0-10000
Oppo,Oppo A55,13,12,64,3,2.0,1043,1520,720,4.1,8608.92,Budget,0-10000
Samsung,Galaxy M52,8,12,32,3,2.0,790,1520,720,3.4,8588.56,Budget,0-10000
Oneplus,OnePlus Nord CE,12,12,64,4,2.0,685,1440,720,3.4,8581.34,Budget,0-10000
Realme,Realme C35,12,13,32,3,2.0,796,1440,720,4.4,8577.13,Budget,0-10000
RedMi,Redmi 12C,13,12,64,3,2.0,966,1560,720,4.1,8568.58,Budget,0-10000
Realme,Realme C35,12,12,64,3,2.0,886,1440,720,4.2,8566.21,Budget,0-10000
Samsung,Galaxy F23,13,12,64,4,2.0,1166,1600,720,3.3,8537.04,Budget,0-10000
Realme,Realme 9i,12,48,32,4,2.0,1715,1440,720,3.3,8530.0,Budget,0-10000
Motorola,Moto G71,13,8,64,3,2.0,1549,1600,720,2.9,8517.83,Budget,0-10000
Oneplus,OnePlus Nord CE 3,13,12,64,3,2.0,703,1560,720,4.4,8502.32,Budget,0-10000
RedMi,Redmi 12C,13,8,32,6,2.0,891,1560,720,3.9,8493.46,Budget,0-10000
Samsung,Galaxy M11,12,12,64,6,2.0,1137,1600,720,3.9,8493.06,Budget,0-10000
Oppo,Oppo A12,8,12,32,4,2.0,1976,1440,720,4.4,8475.2,Budget,0-10000
Realme,Realme C35,12,8,64,3,2.0,1320,1440,720,3.5,8473.87,Budget,0-10000
RedMi,Redmi 7A,12,48,64,3,2.0,558,1560,720,4.2,8465.99,Budget,0-10000
Realme,Realme 9i,12,12,64,3,2.0,911,1440,720,3.0,8459.29,Budget,0-10000
Samsung,Galaxy M52,12,13,64,3,2.0,630,1440,720,3.6,8458.08,Budget,0-10000
RedMi,Redmi 11 Prime,8,13,32,4,2.0,1181,1520,720,4.5,8454.78,Budget,0-10000
Motorola,Moto G71,13,12,64,6,2.0,1219,1560,720,4.1,8449.17,Budget,0-10000
Samsung,Galaxy M32,8,12,32,4,1.107527208684655,915,1600,720,4.6,8405.77,Budget,0-10000
Samsung,Galaxy F23,13,12,64,3,2.0,848,1440,720,4.6,8394.59,Budget,0-10000
Samsung,Galaxy J7 Prime,12,13,64,4,2.0,1587,1520,720,3.7,8353.74,Budget,0-10000
Samsung,Galaxy F23,8,12,64,4,2.0,1789,1560,720,4.0,8346.74,Budget,0-10000
Realme,Realme C11,12,12,64,3,1.149032246052399,1061,1560,720,4.2,8344.2,Budget,0-10000
Samsung,Galaxy F23,12,8,64,6,1.4196213807314004,1787,1440,720,4.6,8339.9,Budget,0-10000
RedMi,Redmi Y3,12,48,64,3,2.0,1571,1440,720,4.6,8333.6,Budget,0-10000
Motorola,Moto G32,12,13,64,3,2.0,548,1560,720,2.3,8318.39,Budget,0-10000
Realme,Realme C35,13,12,64,4,2.0,1653,1440,720,3.8,8290.34,Budget,0-10000
Samsung,Galaxy M11,12,48,64,3,2.0,915,1520,720,3.5,8262.7,Budget,0-10000
Samsung,Galaxy M52,12,12,32,4,2.0,1021,1440,720,3.9,8245.13,Budget,0-10000
Samsung,Galaxy M52,8,13,64,6,1.6953391318216369,922,1440,720,3.9,8236.36,Budget,0-10000
Oppo,Oppo A73,12,12,64,3,2.0,1242,1440,720,3.6,8226.43,Budget,0-10000
Motorola,Moto G52,8,12,32,3,2.0,1807,1440,720,3.7,8218.63,Budget,0-10000
Oppo,Oppo A73,12,12,64,3,2.0,841,1440,720,3.4,8216.49,Budget,0-10000
Motorola,Moto G52,12,12,32,4,2.0,1698,1560,720,3.2,8196.93,Budget,0-10000
RedMi,Redmi 10 Prime,12,12,64,6,2.0,772,1560,720,3.8,8193.02,Budget,0-10000
Vivo,Vivo Y35,12,12,64,3,2.0,942,1440,720,3.8,8174.0,Budget,0-10000
Oppo,Oppo A73,12,12,64,4,2.0,1897,1600,720,4.2,8162.56,Budget,0-10000
Samsung,Galaxy F12,12,12,32,4,2.0,1232,1440,720,3.8,8156.55,Budget,0-10000
Pixel,Pixel 3,13,12,32,3,2.0,1224,1520,720,4.9,8155.24,Budget,0-10000
Samsung,Galaxy M52,12,13,32,6,2.0,928,1520,720,3.7,8152.53,Budget,0-10000
RedMi,Redmi 10 Prime,12,12,64,6,1.8804579449230776,1330,1520,720,2.5,8150.06,Budget,0-10000
Motorola,Moto G42,12,13,64,3,2.0,1154,1520,720,3.6,8136.32,Budget,0-10000
RedMi,Redmi 11 Prime,13,12,32,4,2.0,1402,1520,720,2.6,8110.46,Budget,0-10000
Samsung,Galaxy M52,8,12,32,3,1.0426974383159895,1138,1520,720,4.5,8106.31,Budget,0-10000
Oneplus,OnePlus Nord CE 3,12,13,32,4,1.1710479254804746,897,1560,720,4.8,8092.89,Budget,0-10000
Motorola,Moto G71,12,12,32,3,2.0,1530,1560,720,3.5,8091.27,Budget,0-10000
Motorola,Moto G Power 2022,12,12,64,6,1.8070055823313105,996,1560,720,3.65,8075.39,Budget,0-10000
Vivo,Vivo Y75,12,12,64,3,2.0,912,1560,720,3.9,8072.18,Budget,0-10000
Realme,Realme C25,12,8,64,3,2.0,1387,1600,720,4.2,8042.82,Budget,0-10000
RedMi,Redmi 8A,8,12,64,3,2.0,1205,1520,720,4.2,8032.48,Budget,0-10000
Samsung,Galaxy F23,8,12,32,6,2.0,934,1440,720,3.5,7979.67,Budget,0-10000
RedMi,Redmi 12C,5,12,32,3,2.0,876,1440,720,3.8,7932.71,Budget,0-10000
RedMi,Redmi 12C,8,12,64,4,2.0,681,1560,720,3.6,7925.34,Budget,0-10000
Samsung,Galaxy M11,8,48,64,3,2.0,1156,1560,720,4.0,7918.02,Budget,0-10000
Realme,Realme C35,5,13,64,3,2.0,1435,1560,720,4.5,7916.07,Budget,0-10000
Vivo,Vivo T1,5,12,32,4,1.8631191216976193,1649,1600,720,4.0,7908.93,Budget,0-10000
Samsung,Galaxy M52,8,12,32,3,2.0,734,1600,720,4.0,7897.91,Budget,0-10000
RedMi,Redmi 8A,8,12,64,4,2.0,536,1560,720,4.7,7886.47,Budget,0-10000
Oneplus,OnePlus 6,8,12,64,3,2.0,1343,1600,720,4.4,7850.56,Budget,0-10000
RedMi,Redmi 6A,8,12,32,3,2.0,1372,1600,720,4.3,7846.29,Budget,0-10000
RedMi,Redmi 11 Prime,5,12,64,3,2.0,1208,1560,720,3.9,7840.69,Budget,0-10000
Samsung,Galaxy M52,5,12,64,3,2.0,1565,1440,720,3.1,7837.78,Budget,0-10000
