index,Brand,Mobile Name,Front Camera (in MP),Primary Camera (in MP),Memory,RAM,Processor Performance,Battery Power(in mAh),Screen Height,Screen Width,Ratings,Price,Mobile Category,Price Range,Cluster
2483,Samsung,Galaxy A22,20,108,64,3,3.0,1406.5,1520,720,3.6,11073.38,Budget,10000-20000,1
2484,Samsung,Galaxy M32,32,200,32,6,3.0,1162.0,1560,720,2.7,11053.3,Budget,10000-20000,4
2485,Samsung,Galaxy A12,20,108,64,3,3.0,1054.0,1560,720,4.5,11048.14,Budget,10000-20000,1
2486,RedMi,Redmi 12C,32,64,64,3,2.5634548779027257,1066.5,1560,720,4.5,11031.76,Budget,10000-20000,3
2487,Huawei,Huawei MatePad 11,13,12,64,4,3.0,645.0,1520,720,4.2,11002.24,Budget,10000-20000,1
2488,Oppo,Oppo A73,32,108,64,3,3.0,1066.0,1520,720,2.0,11001.77,Budget,10000-20000,3
2489,Motorola,Moto G71,32,200,64,6,3.0,1198.5,1560,720,3.9,10975.34,Budget,10000-20000,4
2490,Samsung,Galaxy A32,32,108,64,3,3.0,999.0,1520,720,4.2,10973.53,Budget,10000-20000,3
2491,Realme,Realme C35,32,64,32,3,2.0,1006.5,1520,720,4.5,10960.65,Budget,10000-20000,3
2492,Samsung,Galaxy F23,32,200,32,3,3.0,1380.0,1560,720,4.6,10941.28,Budget,10000-20000,4
2493,Motorola,Moto G32,16,64,32,6,2.274169531786252,1106.5,1560,720,3.8,10939.43,Budget,10000-20000,1
2494,Huawei,Huawei Honor 9,12,48,64,3,3.0,645.0,1440,720,4.0,10931.79,Budget,10000-20000,1
2495,Samsung,Galaxy F23,32,200,64,3,3.0,1380.0,1560,720,4.5,10909.62,Budget,10000-20000,4
2496,Huawei,Huawei Y7p,16,48,64,6,3.0,916.0,1560,720,3.6,10885.41,Budget,10000-20000,1
2497,Realme,Realme C11,16,50,32,6,2.5,902.0,1540,720,4.0,10883.14,Budget,10000-20000,1
2498,RedMi,Redmi 6A,20,64,64,3,2.0,1210.0,1600,720,3.9,10876.32,Budget,10000-20000,1
2499,Vivo,Vivo T1,32,64,64,4,3.0,1157.0,1520,720,4.0,10874.07,Budget,10000-20000,3
2500,Oppo,Oppo A73,32,108,32,4,3.0,1066.0,1520,720,3.8,10865.88,Budget,10000-20000,3
2501,Motorola,Moto E7 Power,20,64,64,3,3.0,1206.0,1520,720,3.6,10850.59,Budget,10000-20000,1
2502,RedMi,Redmi 12C,32,64,64,6,2.5634548779027257,1066.5,1560,720,3.8,10849.7,Budget,10000-20000,3
2503,Samsung,Galaxy A32,32,108,64,3,3.0,999.0,1520,720,4.1,10806.59,Budget,10000-20000,3
2504,RedMi,Redmi 10 Prime,20,64,32,6,2.3722768559833085,1141.0,1520,720,4.3,10796.54,Budget,10000-20000,1
2505,Samsung,Galaxy M32,32,200,32,3,3.0,1162.0,1560,720,3.95,10775.29,Budget,10000-20000,4
2506,RedMi,Redmi 12C,32,64,64,4,2.5634548779027257,1066.5,1560,720,4.0,10764.48,Budget,10000-20000,3
2507,RedMi,Redmi 12C,32,64,64,4,2.5634548779027257,1066.5,1560,720,4.1,10723.21,Budget,10000-20000,3
2508,Oneplus,OnePlus Nord CE 3,32,108,32,4,3.0,1229.0,1560,720,4.0,10721.52,Budget,10000-20000,3
2509,Samsung,Galaxy F23,32,200,64,4,3.0,1380.0,1560,720,2.4,10721.38,Budget,10000-20000,4
2510,RedMi,Redmi 8,32,48,32,3,2.3141938462601725,1561.0,1540,720,4.0,10702.1,Budget,10000-20000,3
2511,Oneplus,OnePlus Nord CE 3,32,108,64,3,3.0,1229.0,1560,720,4.8,10667.25,Budget,10000-20000,3
2512,Samsung,Galaxy M52,32,200,64,3,3.0,1170.0,1520,720,4.3,10615.42,Budget,10000-20000,4
2513,Oppo,Oppo A12,13,13,32,3,2.5,1662.5,1540,720,4.2,10578.6,Budget,10000-20000,1
2514,Samsung,Galaxy M32,32,200,64,3,3.0,1162.0,1560,720,4.5,10576.0,Budget,10000-20000,4
2515,Motorola,Moto G Stylus 2022,32,64,32,4,3.0,1320.0,1520,720,4.2,10563.1,Budget,10000-20000,3
2516,Samsung,Galaxy M52,32,200,64,6,3.0,1170.0,1520,720,4.4,10561.63,Budget,10000-20000,4
2517,Realme,Realme C35,32,64,64,3,2.0,1006.5,1520,720,4.2,10560.77,Budget,10000-20000,3
2518,Samsung,Galaxy M52,32,200,32,4,3.0,1170.0,1520,720,4.2,10554.67,Budget,10000-20000,4
2519,RedMi,Redmi 9 Prime,20,64,64,4,2.0,1146.5,1480,720,3.1,10517.33,Budget,10000-20000,1
2520,Apple,iPhone 11,32,200,64,3,3.0,1339.5,1560,720,4.8,10490.42,Budget,10000-20000,4
2521,Apple,iPhone 11,32,200,64,6,3.0,1339.5,1560,720,4.9,10486.13,Budget,10000-20000,4
2522,Samsung,Galaxy M32,32,200,64,4,3.0,1162.0,1560,720,3.7,10474.45,Budget,10000-20000,4
2523,RedMi,Redmi 9 Prime,20,64,64,3,2.0,1146.5,1480,720,4.1,10471.34,Budget,10000-20000,1
2524,Realme,Realme C35,32,64,64,3,2.0,1006.5,1520,720,4.1,10463.06,Budget,10000-20000,3
2525,RedMi,Redmi 12C,32,64,64,6,2.5634548779027257,1066.5,1560,720,4.1,10451.87,Budget,10000-20000,3
2526,RedMi,Redmi 12C,32,64,32,4,2.5634548779027257,1066.5,1560,720,4.4,10444.61,Budget,10000-20000,3
2527,Samsung,Galaxy F23,32,200,32,6,3.0,1380.0,1560,720,4.1,10421.25,Budget,10000-20000,4
2528,Oppo,Oppo A15,16,50,64,3,2.6589522558853824,913.0,1440,720,3.1,10386.02,Budget,10000-20000,1
2529,Samsung,Galaxy A32,32,108,64,3,3.0,999.0,1520,720,4.3,10354.04,Budget,10000-20000,3
2530,Samsung,Galaxy M32,32,200,64,3,3.0,1162.0,1560,720,4.6,10351.11,Budget,10000-20000,4
2531,RedMi,Redmi Y3,20,50,64,4,3.0,1186.0,1560,720,4.5,10346.78,Budget,10000-20000,1
2532,Realme,Realme 9i,20,50,64,4,2.0,1253.0,1560,720,3.5,10330.4,Budget,10000-20000,1
2533,Samsung,Galaxy F23,32,200,32,3,3.0,1380.0,1560,720,3.7,10320.09,Budget,10000-20000,4
2534,RedMi,Redmi 9 Prime,20,64,32,3,2.0,1146.5,1480,720,3.7,10316.14,Budget,10000-20000,1
2535,Samsung,Galaxy A22,20,108,32,4,3.0,1406.5,1520,720,4.4,10314.03,Budget,10000-20000,1
2536,Samsung,Galaxy M52,32,200,64,3,3.0,1170.0,1520,720,4.2,10311.75,Budget,10000-20000,4
2537,Apple,iPhone SE 2022,32,108,64,3,4.0,1055.0,1560,720,4.7,10304.57,Budget,10000-20000,3
2538,Motorola,Moto G42,32,108,32,6,3.0,1143.0,1520,720,3.3,10270.71,Budget,10000-20000,3
2539,Oppo,Oppo A73,32,108,32,4,3.0,1066.0,1520,720,3.6,10261.83,Budget,10000-20000,3
2540,Realme,Realme 9 Pro+,32,64,64,4,2.0,1165.5,1560,720,3.67,10201.12,Budget,10000-20000,3
2541,Motorola,Moto G71,32,200,64,3,3.0,1198.5,1560,720,4.4,10155.02,Budget,10000-20000,4
2542,Motorola,Moto E7 Power,20,64,64,3,3.0,1206.0,1520,720,3.3,10142.52,Budget,10000-20000,1
2543,Pixel,Pixel XL,20,50,64,4,3.0,1220.0,1500,720,3.94,10133.9,Budget,10000-20000,1
2544,Oneplus,OnePlus Nord CE 2,32,108,32,3,3.0,1143.0,1520,720,4.3,10132.71,Budget,10000-20000,3
2545,Samsung,Galaxy F12,32,108,64,4,3.0,1093.5,1560,720,4.0,10130.91,Budget,10000-20000,3
2546,Samsung,Galaxy A22,20,108,64,3,3.0,1406.5,1520,720,4.0,10116.07,Budget,10000-20000,1
2547,RedMi,Redmi Y3,20,50,64,3,3.0,1186.0,1560,720,4.8,10098.41,Budget,10000-20000,1
2548,Motorola,Moto G52,32,200,32,3,3.0,1217.5,1520,720,4.6,10079.39,Budget,10000-20000,4
2549,Realme,Realme 6 Pro,32,64,32,3,2.894128617145728,778.5,1580,720,2.0,10063.92,Budget,10000-20000,3
2550,Oppo,Oppo A73,32,108,32,4,3.0,1066.0,1520,720,4.4,10063.54,Budget,10000-20000,3
2551,RedMi,Redmi 11 Prime,32,64,32,4,2.636543722034772,1077.0,1520,720,3.8,10051.43,Budget,10000-20000,3
2552,Realme,Realme 9 Pro,20,64,32,3,2.3056114007364603,1616.0,1520,720,4.3,10045.77,Budget,10000-20000,1
2553,Realme,Realme C25,20,48,32,4,2.0,971.0,1520,720,4.9,10022.9,Budget,10000-20000,1
2554,Oppo,Oppo K10,16,64,64,3,3.0,1004.0,1560,720,3.9,10011.45,Budget,10000-20000,1
2555,Motorola,Moto G71,32,200,64,3,3.0,1198.5,1560,720,3.6,9968.93,Budget,0-10000,4
2556,Samsung,Galaxy M52,32,200,32,4,3.0,1170.0,1520,720,4.0,9949.14,Budget,0-10000,4
2557,Realme,Realme C35,32,64,64,6,2.0,1006.5,1520,720,3.8,9944.46,Budget,0-10000,3
2558,Samsung,Galaxy F23,32,200,64,4,3.0,1380.0,1560,720,4.1,9936.51,Budget,0-10000,4
2559,Samsung,Galaxy M52,32,200,32,3,3.0,1170.0,1520,720,2.7,9926.09,Budget,0-10000,4
2560,Pixel,Pixel 3,32,108,32,6,3.0,1201.0,1480,720,3.93,9924.68,Budget,0-10000,3
2561,Motorola,Moto E7 Power,20,64,64,6,3.0,1206.0,1520,720,3.5,9921.54,Budget,0-10000,1
2562,Oneplus,OnePlus Nord 3,20,50,64,6,3.0,1308.5,1520,720,4.4,9911.58,Budget,0-10000,1
2563,Apple,iPhone 11,32,200,64,6,3.0,1339.5,1560,720,4.8,9887.99,Budget,0-10000,4
2564,Samsung,Galaxy F12,32,108,32,3,3.0,1093.5,1560,720,4.6,9878.29,Budget,0-10000,3
2565,Realme,Realme C35,32,64,64,6,2.0,1006.5,1520,720,3.5,9875.88,Budget,0-10000,3
2566,Samsung,Galaxy J7 Prime,32,200,64,3,3.0,1095.5,1520,720,3.7,9874.88,Budget,0-10000,4
2567,Oneplus,OnePlus Nord 3,20,50,32,3,3.0,1308.5,1520,720,4.5,9859.33,Budget,0-10000,1
2568,Samsung,Galaxy F23,32,200,32,4,3.0,1380.0,1560,720,4.0,9835.75,Budget,0-10000,4
2569,Samsung,Galaxy M32,32,200,32,4,3.0,1162.0,1560,720,4.1,9835.47,Budget,0-10000,4
2570,RedMi,Redmi 9 Prime,20,64,64,3,2.0,1146.5,1480,720,4.5,9832.37,Budget,0-10000,1
2571,Motorola,Moto G71,32,200,32,6,3.0,1198.5,1560,720,3.5,9801.41,Budget,0-10000,4
2572,Samsung,Galaxy M52,32,200,32,4,3.0,1170.0,1520,720,3.2,9791.49,Budget,0-10000,4
2573,Oppo,Oppo K9,20,50,32,3,3.0,835.5,1560,720,3.9,9779.13,Budget,0-10000,1
2574,Realme,Realme C35,32,64,64,4,2.0,1006.5,1520,720,4.3,9773.6,Budget,0-10000,3
2575,RedMi,Redmi Go,20,64,64,6,3.0,1431.0,1540,720,4.4,9764.29,Budget,0-10000,1
2576,Apple,iPhone 7,32,200,64,4,3.1287410080916467,1268.0,1560,720,4.5,9741.88,Budget,0-10000,4
2577,Samsung,Galaxy M52,32,200,32,3,3.0,1170.0,1520,720,3.9,9731.5,Budget,0-10000,4
2578,RedMi,Redmi 6A,20,64,64,6,2.0,1210.0,1600,720,3.5,9712.89,Budget,0-10000,1
2579,Oppo,Oppo A93,20,64,64,3,3.0,892.0,1540,720,4.1,9704.55,Budget,0-10000,1
2580,Samsung,Galaxy M32,32,200,32,3,3.0,1162.0,1560,720,4.2,9698.79,Budget,0-10000,4
2581,Samsung,Galaxy M52,32,200,32,4,3.0,1170.0,1520,720,4.0,9685.18,Budget,0-10000,4
2582,Samsung,Galaxy M11,32,64,64,3,3.0,1307.0,1520,720,3.9,9667.04,Budget,0-10000,3
2583,Oppo,Oppo A73,32,108,64,4,3.0,1066.0,1520,720,4.3,9659.88,Budget,0-10000,3
2584,Pixel,Pixel 3,32,108,64,4,3.0,1201.0,1480,720,3.3,9611.94,Budget,0-10000,3
2585,Realme,Realme 9 Pro+,32,64,64,3,2.0,1165.5,1560,720,3.9,9605.08,Budget,0-10000,3
2586,Realme,Realme C35,32,64,64,4,2.0,1006.5,1520,720,3.9,9602.65,Budget,0-10000,3
2587,Samsung,Galaxy F23,32,200,32,3,3.0,1380.0,1560,720,4.3,9576.37,Budget,0-10000,4
2588,Samsung,Galaxy F23,32,200,64,3,3.0,1380.0,1560,720,4.4,9541.65,Budget,0-10000,4
2589,Realme,Realme C35,32,64,64,3,2.0,1006.5,1520,720,4.3,9532.85,Budget,0-10000,3
2590,Samsung,Galaxy M52,32,200,64,3,3.0,1170.0,1520,720,4.0,9521.16,Budget,0-10000,4
2591,Pixel,Pixel 2 XL,20,64,64,3,3.0,1202.0,1560,720,4.9,9508.91,Budget,0-10000,1
2592,Samsung,Galaxy M32,32,200,64,3,3.0,1162.0,1560,720,3.5,9493.47,Budget,0-10000,4
2593,Realme,Realme C35,32,64,64,3,2.0,1006.5,1520,720,4.6,9484.72,Budget,0-10000,3
2594,Realme,Realme C35,32,64,64,3,2.0,1006.5,1520,720,3.9,9471.05,Budget,0-10000,3
2595,Huawei,Huawei Y7p,16,48,32,6,3.0,916.0,1560,720,3.6,9464.1,Budget,0-10000,1
2596,Motorola,Moto G Power 2022,32,200,32,4,2.769002589229289,1153.0,1540,720,4.1,9451.51,Budget,0-10000,4
2597,Motorola,Moto G22,32,64,32,3,3.0,889.0,1560,720,4.2,9439.53,Budget,0-10000,3
2598,Samsung,Galaxy M52,32,200,64,3,3.0,1170.0,1520,720,4.3,9424.18,Budget,0-10000,4
2599,Samsung,Galaxy F12,32,108,64,3,3.0,1093.5,1560,720,4.2,9405.25,Budget,0-10000,3
2600,Samsung,Galaxy M52,32,200,64,4,3.0,1170.0,1520,720,3.4,9369.1,Budget,0-10000,4
2601,Oppo,Oppo A55,32,64,64,3,3.0,1043.0,1560,720,4.2,9350.27,Budget,0-10000,3
2602,Pixel,Pixel 2,32,108,64,3,3.0,645.5,1560,720,4.1,9345.75,Budget,0-10000,3
2603,Vivo,Vivo T1,32,64,64,4,3.0,1157.0,1520,720,4.1,9345.48,Budget,0-10000,3
2604,Oneplus,OnePlus Nord 3,20,50,32,4,3.0,1308.5,1520,720,4.7,9326.25,Budget,0-10000,1
2605,Vivo,Vivo Y72,20,50,64,4,3.0,1370.0,1520,720,3.9,9316.67,Budget,0-10000,1
2606,Realme,Realme 8 Pro,32,64,64,3,2.7358773371735143,974.5,1520,720,4.8,9307.54,Budget,0-10000,3
2607,RedMi,Redmi 12C,32,64,32,3,2.5634548779027257,1066.5,1560,720,3.8,9307.33,Budget,0-10000,3
2608,Samsung,Galaxy J7 Prime,32,200,64,4,3.0,1095.5,1520,720,3.0,9297.4,Budget,0-10000,4
2609,Samsung,Galaxy J7 Prime,32,200,64,4,3.0,1095.5,1520,720,3.6,9291.78,Budget,0-10000,4
2610,RedMi,Redmi 11 Prime,32,64,32,6,2.636543722034772,1077.0,1520,720,4.2,9284.5,Budget,0-10000,3
2611,Motorola,Moto G32,16,64,64,3,2.274169531786252,1106.5,1560,720,3.4,9280.29,Budget,0-10000,1
2612,RedMi,Redmi 11 Prime,32,64,64,4,2.636543722034772,1077.0,1520,720,3.2,9276.26,Budget,0-10000,3
2613,Oneplus,OnePlus Nord CE 3,32,108,32,6,3.0,1229.0,1560,720,4.6,9252.47,Budget,0-10000,3
2614,RedMi,Redmi 11 Prime,32,64,64,4,2.636543722034772,1077.0,1520,720,4.5,9219.34,Budget,0-10000,3
2615,RedMi,Redmi 12C,32,64,32,3,2.5634548779027257,1066.5,1560,720,4.2,9202.7,Budget,0-10000,3
2616,Oneplus,OnePlus Nord CE 2,32,108,32,6,3.0,1143.0,1520,720,4.1,9198.36,Budget,0-10000,3
2617,Oneplus,OnePlus 7 Pro,32,108,64,4,3.0,936.0,1600,720,4.4,9196.55,Budget,0-10000,3
2618,Realme,Realme 9 Pro,20,64,32,3,2.3056114007364603,1616.0,1520,720,3.4,9155.77,Budget,0-10000,1
2619,Motorola,Moto G71,32,200,64,3,3.0,1198.5,1560,720,3.6,9136.82,Budget,0-10000,4
2620,Samsung,Galaxy F23,32,200,64,3,3.0,1380.0,1560,720,4.0,9116.9,Budget,0-10000,4
2621,Oneplus,OnePlus 7T,16,64,64,4,3.0,1188.0,1560,720,4.5,9108.32,Budget,0-10000,1
2622,Samsung,Galaxy A12,20,108,64,3,3.0,1054.0,1560,720,3.7,9105.67,Budget,0-10000,1
2623,Apple,iPhone 11,32,200,64,3,3.0,1339.5,1560,720,4.2,9078.89,Budget,0-10000,4
2624,Realme,Realme C35,32,64,32,4,2.0,1006.5,1520,720,3.4,9071.5,Budget,0-10000,3
2625,Vivo,Vivo Y35,32,64,64,3,2.5,1431.5,1520,720,3.8,9070.51,Budget,0-10000,3
2626,RedMi,Redmi 11 Prime,32,64,64,3,2.636543722034772,1077.0,1520,720,4.7,9067.97,Budget,0-10000,3
2627,Samsung,Galaxy F23,32,200,64,3,3.0,1380.0,1560,720,4.0,9060.41,Budget,0-10000,4
2628,Oppo,Oppo A31,20,64,64,4,2.1060694774676243,1027.0,1560,720,4.8,9044.29,Budget,0-10000,1
2629,RedMi,Redmi 8,32,48,64,3,2.3141938462601725,1561.0,1540,720,4.8,9009.31,Budget,0-10000,3
2630,RedMi,Redmi 12C,32,64,64,6,2.5634548779027257,1066.5,1560,720,3.4,8998.49,Budget,0-10000,3
2631,Samsung,Galaxy A32,32,108,64,3,3.0,999.0,1520,720,4.2,8980.03,Budget,0-10000,3
2632,Samsung,Galaxy M52,32,200,64,3,3.0,1170.0,1520,720,3.4,8979.33,Budget,0-10000,4
2633,Oppo,Oppo A73,32,108,32,4,3.0,1066.0,1520,720,4.1,8978.56,Budget,0-10000,3
2634,RedMi,Redmi 9 Prime,20,64,64,3,2.0,1146.5,1480,720,4.3,8974.02,Budget,0-10000,1
2635,Samsung,Galaxy M52,32,200,32,4,3.0,1170.0,1520,720,3.9,8970.82,Budget,0-10000,4
2636,RedMi,Redmi 12C,32,64,32,3,2.5634548779027257,1066.5,1560,720,4.2,8951.03,Budget,0-10000,3
2637,Realme,Realme 9 Pro,20,64,32,3,2.3056114007364603,1616.0,1520,720,4.5,8939.84,Budget,0-10000,1
2638,Samsung,Galaxy M52,32,200,64,6,3.0,1170.0,1520,720,2.7,8915.21,Budget,0-10000,4
2639,RedMi,Redmi 9 Prime,20,64,64,3,2.0,1146.5,1480,720,4.1,8904.77,Budget,0-10000,1
2640,Vivo,Vivo Y75,32,50,32,3,3.0,1247.0,1540,720,3.9,8893.54,Budget,0-10000,3
2641,Motorola,Moto G71,32,200,64,6,3.0,1198.5,1560,720,3.7,8889.86,Budget,0-10000,4
2642,Pixel,Pixel 3,32,108,64,4,3.0,1201.0,1480,720,3.93,8882.88,Budget,0-10000,3
2643,Samsung,Galaxy M32,32,200,64,6,3.0,1162.0,1560,720,3.8,8881.46,Budget,0-10000,4
2644,Apple,iPhone SE 2022,32,108,64,4,4.0,1055.0,1560,720,4.5,8870.15,Budget,0-10000,3
2645,Samsung,Galaxy A22,20,108,32,3,3.0,1406.5,1520,720,4.2,8864.01,Budget,0-10000,1
2646,RedMi,Redmi 8A,32,48,64,3,2.0,1126.5,1540,720,4.5,8852.19,Budget,0-10000,3
2647,RedMi,Redmi 11 Prime,32,64,64,6,2.636543722034772,1077.0,1520,720,3.9,8846.52,Budget,0-10000,3
2648,Oppo,Oppo A93,20,64,64,3,3.0,892.0,1540,720,3.9,8839.32,Budget,0-10000,1
2649,Oppo,Oppo A55,32,64,64,4,3.0,1043.0,1560,720,4.2,8826.51,Budget,0-10000,3
2650,Samsung,Galaxy M32,32,200,64,6,3.0,1162.0,1560,720,3.8,8809.76,Budget,0-10000,4
2651,Apple,iPhone X,16,48,64,6,3.0,1000.0,1560,720,4.6,8808.97,Budget,0-10000,1
2652,Samsung,Galaxy M52,32,200,32,6,3.0,1170.0,1520,720,4.3,8798.41,Budget,0-10000,4
2653,Samsung,Galaxy M32,32,200,64,6,3.0,1162.0,1560,720,3.4,8796.12,Budget,0-10000,4
2654,Samsung,Galaxy M52,32,200,32,3,3.0,1170.0,1520,720,4.0,8777.36,Budget,0-10000,4
2655,Samsung,Galaxy M32,32,200,64,3,3.0,1162.0,1560,720,4.0,8770.54,Budget,0-10000,4
2656,Samsung,Galaxy A12,20,108,32,4,3.0,1054.0,1560,720,4.0,8764.32,Budget,0-10000,1
2657,RedMi,Redmi 12C,32,64,32,4,2.5634548779027257,1066.5,1560,720,3.9,8701.1,Budget,0-10000,3
2658,RedMi,Redmi Go,20,64,64,4,3.0,1431.0,1540,720,4.2,8691.72,Budget,0-10000,1
2659,Realme,Realme C35,32,64,32,3,2.0,1006.5,1520,720,4.5,8683.27,Budget,0-10000,3
2660,RedMi,Redmi 9 Prime,20,64,32,6,2.0,1146.5,1480,720,4.2,8683.11,Budget,0-10000,1
2661,Pixel,Pixel C,12,48,32,3,3.0,1269.0,1520,720,4.0,8678.52,Budget,0-10000,1
2662,Samsung,Galaxy J7 Prime,32,200,64,3,3.0,1095.5,1520,720,4.7,8667.26,Budget,0-10000,4
2663,Samsung,Galaxy M52,32,200,64,6,3.0,1170.0,1520,720,4.0,8659.68,Budget,0-10000,4
2664,Oneplus,OnePlus Nord CE,32,50,32,6,3.0,1110.0,1560,720,4.2,8633.43,Budget,0-10000,3
2665,Samsung,Galaxy M52,32,200,32,4,3.0,1170.0,1520,720,3.5,8618.75,Budget,0-10000,4
2666,Oppo,Oppo A55,32,64,64,3,3.0,1043.0,1560,720,4.1,8608.92,Budget,0-10000,3
2667,Samsung,Galaxy M52,32,200,32,3,3.0,1170.0,1520,720,3.4,8588.56,Budget,0-10000,4
2668,Oneplus,OnePlus Nord CE,32,50,64,4,3.0,1110.0,1560,720,3.4,8581.34,Budget,0-10000,3
2669,Realme,Realme C35,32,64,32,3,2.0,1006.5,1520,720,4.4,8577.13,Budget,0-10000,3
2670,RedMi,Redmi 12C,32,64,64,3,2.5634548779027257,1066.5,1560,720,4.1,8568.58,Budget,0-10000,3
2671,Realme,Realme C35,32,64,64,3,2.0,1006.5,1520,720,4.2,8566.21,Budget,0-10000,3
2672,Samsung,Galaxy F23,32,200,64,4,3.0,1380.0,1560,720,3.3,8537.04,Budget,0-10000,4
2673,Realme,Realme 9i,20,50,32,4,2.0,1253.0,1560,720,3.3,8530.0,Budget,0-10000,1
2674,Motorola,Moto G71,32,200,64,3,3.0,1198.5,1560,720,2.9,8517.83,Budget,0-10000,4
2675,Oneplus,OnePlus Nord CE 3,32,108,64,3,3.0,1229.0,1560,720,4.4,8502.32,Budget,0-10000,3
2676,RedMi,Redmi 12C,32,64,32,6,2.5634548779027257,1066.5,1560,720,3.9,8493.46,Budget,0-10000,3
2677,Samsung,Galaxy M11,32,64,64,6,3.0,1307.0,1520,720,3.9,8493.06,Budget,0-10000,3
2678,Oppo,Oppo A12,13,13,32,4,2.5,1662.5,1540,720,4.4,8475.2,Budget,0-10000,1
2679,Realme,Realme C35,32,64,64,3,2.0,1006.5,1520,720,3.5,8473.87,Budget,0-10000,3
2680,RedMi,Redmi 7A,20,50,64,3,2.5,1253.0,1560,720,4.2,8465.99,Budget,0-10000,1
2681,Realme,Realme 9i,20,50,64,3,2.0,1253.0,1560,720,3.0,8459.29,Budget,0-10000,1
2682,Samsung,Galaxy M52,32,200,64,3,3.0,1170.0,1520,720,3.6,8458.08,Budget,0-10000,4
2683,RedMi,Redmi 11 Prime,32,64,32,4,2.636543722034772,1077.0,1520,720,4.5,8454.78,Budget,0-10000,3
2684,Motorola,Moto G71,32,200,64,6,3.0,1198.5,1560,720,4.1,8449.17,Budget,0-10000,4
2685,Samsung,Galaxy M32,32,200,32,4,3.0,1162.0,1560,720,4.6,8405.77,Budget,0-10000,4
2686,Samsung,Galaxy F23,32,200,64,3,3.0,1380.0,1560,720,4.6,8394.59,Budget,0-10000,4
2687,Samsung,Galaxy J7 Prime,32,200,64,4,3.0,1095.5,1520,720,3.7,8353.74,Budget,0-10000,4
2688,Samsung,Galaxy F23,32,200,64,4,3.0,1380.0,1560,720,4.0,8346.74,Budget,0-10000,4
2689,Realme,Realme C11,16,50,64,3,2.5,902.0,1540,720,4.2,8344.2,Budget,0-10000,1
2690,Samsung,Galaxy F23,32,200,64,6,3.0,1380.0,1560,720,4.6,8339.9,Budget,0-10000,4
2691,RedMi,Redmi Y3,20,50,64,3,3.0,1186.0,1560,720,4.6,8333.6,Budget,0-10000,1
2692,Motorola,Moto G32,16,64,64,3,2.274169531786252,1106.5,1560,720,2.3,8318.39,Budget,0-10000,1
2693,Realme,Realme C35,32,64,64,4,2.0,1006.5,1520,720,3.8,8290.34,Budget,0-10000,3
2694,Samsung,Galaxy M11,32,64,64,3,3.0,1307.0,1520,720,3.5,8262.7,Budget,0-10000,3
2695,Samsung,Galaxy M52,32,200,32,4,3.0,1170.0,1520,720,3.9,8245.13,Budget,0-10000,4
2696,Samsung,Galaxy M52,32,200,64,6,3.0,1170.0,1520,720,3.9,8236.36,Budget,0-10000,4
2697,Oppo,Oppo A73,32,108,64,3,3.0,1066.0,1520,720,3.6,8226.43,Budget,0-10000,3
2698,Motorola,Moto G52,32,200,32,3,3.0,1217.5,1520,720,3.7,8218.63,Budget,0-10000,4
2699,Oppo,Oppo A73,32,108,64,3,3.0,1066.0,1520,720,3.4,8216.49,Budget,0-10000,3
2700,Motorola,Moto G52,32,200,32,4,3.0,1217.5,1520,720,3.2,8196.93,Budget,0-10000,4
2701,RedMi,Redmi 10 Prime,20,64,64,6,2.3722768559833085,1141.0,1520,720,3.8,8193.02,Budget,0-10000,1
2702,Vivo,Vivo Y35,32,64,64,3,2.5,1431.5,1520,720,3.8,8174.0,Budget,0-10000,3
2703,Oppo,Oppo A73,32,108,64,4,3.0,1066.0,1520,720,4.2,8162.56,Budget,0-10000,3
2704,Samsung,Galaxy F12,32,108,32,4,3.0,1093.5,1560,720,3.8,8156.55,Budget,0-10000,3
2705,Pixel,Pixel 3,32,108,32,3,3.0,1201.0,1480,720,4.9,8155.24,Budget,0-10000,3
2706,Samsung,Galaxy M52,32,200,32,6,3.0,1170.0,1520,720,3.7,8152.53,Budget,0-10000,4
2707,RedMi,Redmi 10 Prime,20,64,64,6,2.3722768559833085,1141.0,1520,720,2.5,8150.06,Budget,0-10000,1
2708,Motorola,Moto G42,32,108,64,3,3.0,1143.0,1520,720,3.6,8136.32,Budget,0-10000,3
2709,RedMi,Redmi 11 Prime,32,64,32,4,2.636543722034772,1077.0,1520,720,2.6,8110.46,Budget,0-10000,3
2710,Samsung,Galaxy M52,32,200,32,3,3.0,1170.0,1520,720,4.5,8106.31,Budget,0-10000,4
2711,Oneplus,OnePlus Nord CE 3,32,108,32,4,3.0,1229.0,1560,720,4.8,8092.89,Budget,0-10000,3
2712,Motorola,Moto G71,32,200,32,3,3.0,1198.5,1560,720,3.5,8091.27,Budget,0-10000,4
2713,Motorola,Moto G Power 2022,32,200,64,6,2.769002589229289,1153.0,1540,720,3.65,8075.39,Budget,0-10000,4
2714,Vivo,Vivo Y75,32,50,64,3,3.0,1247.0,1540,720,3.9,8072.18,Budget,0-10000,3
2715,Realme,Realme C25,20,48,64,3,2.0,971.0,1520,720,4.2,8042.82,Budget,0-10000,1
2716,RedMi,Redmi 8A,32,48,64,3,2.0,1126.5,1540,720,4.2,8032.48,Budget,0-10000,3
2717,Samsung,Galaxy F23,32,200,32,6,3.0,1380.0,1560,720,3.5,7979.67,Budget,0-10000,4
